HeaderID,AppNo,AbattoirName,AnimalSource,SpeciesCategory,Species,HerdMark,InspectionDate,ArrivalDate,SlaughterFromDate,SlaughterToDate,AnimalsReported,AnimalsPresented,AnimalsSlaughtered,Status,StatusDate,Poultry_House,Poultry_NoInHouse,Poultry_ProductionSystem,Broiler_StockingDensity,Broiler_Breed,Broiler_Line,Poultry_Age,Poultry_HouseMortality,Poultry_CumulativeMortality,Condition,InspectionType,AmountDescription,Amount,Comments
7426,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689439,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6079,6079,Complete,19/02/2016 09:14,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Abnormal colour/fevered,Conditions,Whole,35,
7426,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689439,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6079,6079,Complete,19/02/2016 09:14,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Ascites/Oedema,Conditions,Whole,40,
7426,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689439,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6079,6079,Complete,19/02/2016 09:14,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Cellulitis,Conditions,Whole,40,
7427,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689440,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,5992,Complete,19/02/2016 09:14,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Cellulitis,Conditions,Whole,1,
7427,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689440,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,5992,Complete,19/02/2016 09:14,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Hepatitis,Conditions,Whole,1,
7427,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689440,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,5992,Complete,19/02/2016 09:14,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Bruising/Fractures,Conditions,Whole,2,
7427,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689440,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,5992,Complete,19/02/2016 09:14,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,3,
7427,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689440,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,5992,Complete,19/02/2016 09:14,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Abnormal colour/fevered,Conditions,Whole,7,
7427,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689440,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,5992,Complete,19/02/2016 09:14,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Ascites/Oedema,Conditions,Whole,8,
7427,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689440,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,5992,Complete,19/02/2016 09:14,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Machine Damage,Conditions,Whole,11,
7428,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689441,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6113,6113,Complete,19/02/2016 11:21,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Cellulitis,Conditions,Whole,4,
7428,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689441,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6113,6113,Complete,19/02/2016 11:21,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,4,
7428,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689441,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6113,6113,Complete,19/02/2016 11:21,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Hepatitis,Conditions,Whole,4,
7428,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689441,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6113,6113,Complete,19/02/2016 11:21,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Machine Damage,Conditions,Whole,5,
7428,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689441,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6113,6113,Complete,19/02/2016 11:21,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Abnormal colour/fevered,Conditions,Whole,13,
7428,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689441,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6113,6113,Complete,19/02/2016 11:21,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Ascites/Oedema,Conditions,Whole,14,
7429,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689446,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6072,Complete,19/02/2016 11:20,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Bruising/Fractures,Conditions,Whole,1,
7429,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689446,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6072,Complete,19/02/2016 11:20,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Cellulitis,Conditions,Whole,1,
7429,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689446,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6072,Complete,19/02/2016 11:20,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,3,
7429,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689446,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6072,Complete,19/02/2016 11:20,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Machine Damage,Conditions,Whole,4,
7429,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689446,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6072,Complete,19/02/2016 11:20,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Hepatitis,Conditions,Whole,6,
7429,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689446,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6072,Complete,19/02/2016 11:20,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Abnormal colour/fevered,Conditions,Whole,14,
7429,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689446,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6072,Complete,19/02/2016 11:20,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Ascites/Oedema,Conditions,Whole,41,
7430,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689442,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6438,6438,Complete,19/02/2016 11:22,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
7430,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689442,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6438,6438,Complete,19/02/2016 11:22,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Death other than slaughter (uncut/badly bled),Conditions,Whole,3,
7430,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689442,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6438,6438,Complete,19/02/2016 11:22,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Hepatitis,Conditions,Whole,3,
7430,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689442,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6438,6438,Complete,19/02/2016 11:22,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Machine Damage,Conditions,Whole,5,
7430,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689442,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6438,6438,Complete,19/02/2016 11:22,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Cellulitis,Conditions,Whole,8,
7430,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689442,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6438,6438,Complete,19/02/2016 11:22,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Abnormal colour/fevered,Conditions,Whole,20,
7430,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689442,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6438,6438,Complete,19/02/2016 11:22,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Ascites/Oedema,Conditions,Whole,33,
7431,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689447,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6049,Complete,19/02/2016 11:24,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Bruising/Fractures,Conditions,Whole,3,
7431,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689447,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6049,Complete,19/02/2016 11:24,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,3,
7431,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689447,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6049,Complete,19/02/2016 11:24,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Machine Damage,Conditions,Whole,10,
7431,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689447,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6049,Complete,19/02/2016 11:24,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Cellulitis,Conditions,Whole,19,
7431,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689447,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6049,Complete,19/02/2016 11:24,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Abnormal colour/fevered,Conditions,Whole,40,
7431,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689447,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6072,6049,Complete,19/02/2016 11:24,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Ascites/Oedema,Conditions,Whole,78,
7432,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689443,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6240,6240,Complete,19/02/2016 11:52,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Death other than slaughter (uncut/badly bled),Conditions,Whole,2,
7432,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689443,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6240,6240,Complete,19/02/2016 11:52,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Hepatitis,Conditions,Whole,4,
7432,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689443,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6240,6240,Complete,19/02/2016 11:52,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,5,
7432,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689443,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6240,6240,Complete,19/02/2016 11:52,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Machine Damage,Conditions,Whole,10,
7432,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689443,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6240,6240,Complete,19/02/2016 11:52,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Abnormal colour/fevered,Conditions,Whole,15,
7432,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689443,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6240,6240,Complete,19/02/2016 11:52,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Ascites/Oedema,Conditions,Whole,15,
7433,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689448,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6104,6104,Complete,19/02/2016 12:19,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
7433,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689448,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6104,6104,Complete,19/02/2016 12:19,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Hepatitis,Conditions,Whole,8,
7433,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689448,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6104,6104,Complete,19/02/2016 12:19,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Machine Damage,Conditions,Whole,17,
7433,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689448,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6104,6104,Complete,19/02/2016 12:19,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Cellulitis,Conditions,Whole,23,
7433,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689448,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6104,6104,Complete,19/02/2016 12:19,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Abnormal colour/fevered,Conditions,Whole,37,
7433,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689448,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6104,6104,Complete,19/02/2016 12:19,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Ascites/Oedema,Conditions,Whole,65,
7434,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689444,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6196,6196,Complete,19/02/2016 14:13,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Bruising/Fractures,Conditions,Whole,1,
7434,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689444,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6196,6196,Complete,19/02/2016 14:13,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Cellulitis,Conditions,Whole,1,
7434,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689444,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6196,6196,Complete,19/02/2016 14:13,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
7434,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689444,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6196,6196,Complete,19/02/2016 14:13,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Ascites/Oedema,Conditions,Whole,9,
7434,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689444,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6196,6196,Complete,19/02/2016 14:13,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Machine Damage,Conditions,Whole,13,
7434,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689444,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6196,6196,Complete,19/02/2016 14:13,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Abnormal colour/fevered,Conditions,Whole,16,
7434,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689444,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6196,6196,Complete,19/02/2016 14:13,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Hepatitis,Conditions,Whole,16,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Contamination,Conditions,Whole,1,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Joint Lesions,Conditions,Whole,2,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,6,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Hepatitis,Conditions,Whole,6,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Cellulitis,Conditions,Whole,7,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Machine Damage,Conditions,Whole,7,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Ascites/Oedema,Conditions,Whole,23,
7435,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689449,2016-02-19,2016-02-19,2016-02-19,2016-02-19,6072,6166,6166,Complete,19/02/2016 14:15,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Abnormal colour/fevered,Conditions,Whole,30,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Contamination,Conditions,Whole,1,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Joint Lesions,Conditions,Whole,1,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Bruising/Fractures,Conditions,Whole,2,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Hepatitis,Conditions,Whole,2,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Machine Damage,Conditions,Whole,7,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Ascites/Oedema,Conditions,Whole,8,
7436,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689445,2016-02-19,2016-02-19,2016-02-19,2016-02-19,4640,4133,4133,Complete,19/02/2016 14:16,3,35073,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.78,2.23,Abnormal colour/fevered,Conditions,Whole,10,
7437,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689450,2016-02-19,2016-02-19,2016-02-19,2016-02-19,3640,3044,3044,Complete,19/02/2016 14:17,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Emaciation,Conditions,Whole,3,
7437,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/310/0084 PD Hook: Galley Hill Farm,Poultry,Broilers,689450,2016-02-19,2016-02-19,2016-02-19,2016-02-19,3640,3044,3044,Complete,19/02/2016 14:17,5,34278,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,34,1.54,2.5,Hepatitis,Conditions,Whole,5,
